,SiteName,app,date,device_id,fmt_opt,gps_alt,gps_fix,gps_lat,gps_lon,gps_num,s_0,s_1,s_2,s_3,s_d0,s_d1,s_d2,s_h0,s_t0,tick,time,timestamp,ver_app,ver_format
1540,74DA38C7D20A,AirBox,2018-12-07,74DA38C7D20A,1,2.0,1.0,41.799,-87.691,9.0,1066.0,100.0,1.0,0.0,11.0,28.0,6.0,60.0,22.87,1544211753.0,19:42:33,2018-12-07T19:42:33Z,0.35.2,3
1541,嘉義私立仁義高級中學,AirBox,2018-12-07,74DA38B053BA,1,2.0,1.0,23.459,120.486,9.0,1071.0,100.0,1.0,0.0,11.0,12.0,8.0,79.0,25.0,1544212306.0,19:51:46,2018-12-07T19:51:46Z,0.35.2,3
1542,74DA38E69CB8,AirBox,2018-12-07,74DA38E69CB8,1,2.0,1.0,22.983,120.218,9.0,386.0,100.0,1.0,0.0,3.0,3.0,2.0,64.0,26.25,1544210850.0,19:27:30,2018-12-07T19:27:30Z,0.35.2,3
1543,嘉義國立嘉義特殊教育學校,AirBox,2018-12-07,74DA38B053BC,1,2.0,1.0,23.48,120.421,9.0,10797.0,100.0,1.0,0.0,12.0,13.0,9.0,99.0,25.12,1544211884.0,19:44:44,2018-12-07T19:44:44Z,0.35.2,3
1544,74DA38E2B70C,AirBox,2018-12-07,74DA38E2B70C,1,2.0,1.0,24.179,120.614,9.0,757.0,100.0,1.0,0.0,0.0,0.0,0.0,74.0,28.62,1544212446.0,19:54:06,2018-12-07T19:54:06Z,0.35.2,3
1545,屏東縣縣立長興國小,AirBox,2018-12-07,74DA38F209C8,1,2.0,1.0,22.677,120.526,9.0,622.0,100.0,1.0,0.0,39.0,47.0,26.0,77.0,24.87,1544209845.0,19:10:45,2018-12-07T19:10:45Z,1.0.7,3
1546,74DA38B05336,AirBox,2018-12-07,74DA38B05336,1,2.0,1.0,24.624,121.796,9.0,3638.0,100.0,1.0,0.0,0.0,0.0,0.0,91.0,25.25,1544212052.0,19:47:32,2018-12-07T19:47:32Z,0.35.2,3
1547,基隆市立建德國中,AirBox,2018-12-07,74DA38F20B4A,1,2.0,1.0,25.124,121.722,9.0,2451.0,100.0,1.0,0.0,1.0,2.0,0.0,86.0,20.5,1544212397.0,19:53:17,2018-12-07T19:53:17Z,1.0.7,3
1548,74DA38F209C6,AirBox,2018-12-07,74DA38F209C6,1,2.0,1.0,22.63,120.35,9.0,2521.0,100.0,1.0,0.0,12.0,13.0,8.0,53.0,30.75,1544211135.0,19:32:15,2018-12-07T19:32:15Z,1.0.7,3
1549,屏東縣縣立歸來國小,AirBox,2018-12-07,74DA38F209C0,1,2.0,1.0,22.659,120.509,9.0,421.0,100.0,1.0,0.0,35.0,41.0,24.0,75.0,27.0,1544211291.0,19:34:51,2018-12-07T19:34:51Z,1.0.7,3
1550,新竹縣縣立橫山國小,AirBox,2018-12-07,74DA38F20C08,1,2.0,1.0,24.718,121.114,9.0,1094.0,100.0,1.0,0.0,0.0,0.0,0.0,69.0,22.0,1544211047.0,19:30:47,2018-12-07T19:30:47Z,1.0.7,3
1551,74DA38C7D1FA,AirBox,2018-12-07,74DA38C7D1FA,1,2.0,1.0,24.067,120.539,9.0,355.0,100.0,1.0,0.0,6.0,7.0,5.0,92.0,25.62,1544210437.0,19:20:37,2018-12-07T19:20:37Z,0.35.2,3
1552,74DA38C7D1FC,AirBox,2018-12-07,74DA38C7D1FC,1,2.0,1.0,25.084,121.441,9.0,1376.0,100.0,1.0,0.0,1.0,1.0,0.0,70.0,23.75,1544211197.0,19:33:17,2018-12-07T19:33:17Z,0.35.2,3
1553,嘉義縣立民雄國中,AirBox,2018-12-07,74DA38E2B7A2,1,2.0,1.0,23.556,120.42,9.0,133.0,100.0,1.0,0.0,10.0,11.0,8.0,100.0,21.87,1544211409.0,19:36:49,2018-12-07T19:36:49Z,0.35.2,3
1554,74DA38B0516E,AirBox,2018-12-07,74DA38B0516E,1,2.0,1.0,23.992,120.543,9.0,1558.0,100.0,1.0,0.0,3.0,4.0,2.0,59.0,28.87,1544212655.0,19:57:35,2018-12-07T19:57:35Z,0.35.2,3
1555,74DA38F20BE2,AirBox,2018-12-07,74DA38F20BE2,1,2.0,1.0,22.719,120.443,9.0,595.0,100.0,1.0,0.0,24.0,26.0,16.0,64.0,25.75,1544211360.0,19:36:00,2018-12-07T19:36:00Z,1.0.7,3
1556,74DA38AF488E,AirBox,2018-12-07,74DA38AF488E,1,2.0,1.0,24.886,121.169,9.0,3024.0,100.0,1.0,0.0,2.0,2.0,2.0,100.0,21.25,1544210560.0,19:22:40,2018-12-07T19:22:40Z,0.35.2,3
1557,74DA38AF488A,AirBox,2018-12-07,74DA38AF488A,1,2.0,1.0,24.136,120.656,9.0,13805.0,100.0,1.0,0.0,1.0,2.0,1.0,67.0,27.87,1544210475.0,19:21:15,2018-12-07T19:21:15Z,0.35.2,3
1558,74DA38ED079E,AirBox,2018-12-07,74DA38ED079E,1,2.0,1.0,23.79,90.657,9.0,97.0,100.0,1.0,0.0,76.0,84.0,47.0,63.0,26.25,1544211512.0,19:38:32,2018-12-07T19:38:32Z,1.0.7,3
1559,74DA38AF4862,AirBox,2018-12-07,74DA38AF4862,1,2.0,1.0,24.175,120.635,9.0,7411.0,100.0,1.0,0.0,4.0,5.0,4.0,61.0,28.25,1544212424.0,19:53:44,2018-12-07T19:53:44Z,0.35.2,3
1560,74DA38EBF58C,AirBox,2018-12-07,74DA38EBF58C,1,2.0,1.0,25.047,121.297,9.0,72.0,100.0,1.0,0.0,0.0,0.0,0.0,72.0,20.75,1544212045.0,19:47:25,2018-12-07T19:47:25Z,1.0.7,3
1561,74DA38AF4868,AirBox,2018-12-07,74DA38AF4868,1,2.0,1.0,24.543,120.817,9.0,320.0,100.0,1.0,0.0,4.0,5.0,3.0,83.0,22.12,1544212718.0,19:58:38,2018-12-07T19:58:38Z,0.35.2,3
1562,苗栗縣縣立啟明國小,AirBox,2018-12-07,74DA38F20910,1,2.0,1.0,24.559,120.709,9.0,608.0,100.0,1.0,0.0,2.0,2.0,1.0,68.0,24.37,1544211719.0,19:41:59,2018-12-07T19:41:59Z,1.0.7,3
1563,74DA38AF486E,AirBox,2018-12-07,74DA38AF486E,1,2.0,1.0,22.725,120.285,9.0,603.0,100.0,1.0,0.0,22.0,26.0,16.0,83.0,25.12,1544212477.0,19:54:37,2018-12-07T19:54:37Z,0.35.2,3
1564,74DA38AF486C,AirBox,2018-12-07,74DA38AF486C,1,2.0,1.0,24.142,120.667,9.0,1625.0,100.0,1.0,0.0,4.0,4.0,4.0,74.0,28.37,1544211365.0,19:36:05,2018-12-07T19:36:05Z,0.35.2,3
1565,74DA38C7D400,AirBox,2018-12-07,74DA38C7D400,1,2.0,1.0,24.987,121.047,9.0,23.0,100.0,1.0,0.0,2.0,4.0,1.0,100.0,20.87,1544209241.0,19:00:41,2018-12-07T19:00:41Z,0.35.2,3
1566,74DA38AF4884,AirBox,2018-12-07,74DA38AF4884,1,2.0,1.0,24.093,120.546,9.0,11613.0,100.0,1.0,0.0,8.0,10.0,7.0,81.0,24.12,1544210765.0,19:26:05,2018-12-07T19:26:05Z,0.35.2,3
1567,74DA38AF4886,AirBox,2018-12-07,74DA38AF4886,1,2.0,1.0,24.05,120.552,9.0,3233.0,100.0,1.0,0.0,2.0,4.0,2.0,100.0,22.12,1544211218.0,19:33:38,2018-12-07T19:33:38Z,0.35.2,3
1568,74DA38AF4882,AirBox,2018-12-07,74DA38AF4882,1,2.0,1.0,22.663,120.286,9.0,118.0,100.0,1.0,0.0,23.0,25.0,18.0,78.0,26.12,1544209787.0,19:09:47,2018-12-07T19:09:47Z,0.35.2,3
1569,74DA38C7D1F0,AirBox,2018-12-07,74DA38C7D1F0,1,2.0,1.0,7.418,3.934,9.0,61.0,100.0,1.0,0.0,143.0,169.0,104.0,50.0,33.5,1544210071.0,19:14:31,2018-12-07T19:14:31Z,0.35.2,3
1570,74DA38B05162,AirBox,2018-12-07,74DA38B05162,1,2.0,1.0,24.706,120.912,9.0,585.0,100.0,1.0,0.0,0.0,0.0,0.0,63.0,26.0,1544212415.0,19:53:35,2018-12-07T19:53:35Z,0.35.2,3
1571,74DA38E2B7AE,AirBox,2018-12-07,74DA38E2B7AE,1,2.0,1.0,-6.128,106.788,9.0,1006.0,100.0,1.0,0.0,63.0,76.0,43.0,63.0,34.0,1544212203.0,19:50:03,2018-12-07T19:50:03Z,0.35.2,3
1572,嘉義縣水上國民小學,AirBox,2018-12-07,74DA38C7D1F6,1,2.0,1.0,23.428,120.396,9.0,12295.0,100.0,1.0,0.0,12.0,13.0,9.0,100.0,23.25,1544212359.0,19:52:39,2018-12-07T19:52:39Z,0.35.2,3
1573,雲林縣立東仁國中,AirBox,2018-12-07,74DA38C7D1F8,1,2.0,1.0,23.714,120.44,9.0,833.0,100.0,1.0,0.0,12.0,14.0,9.0,78.0,23.5,1544212673.0,19:57:53,2018-12-07T19:57:53Z,0.35.2,3
1574,新竹縣縣立中興國小,AirBox,2018-12-07,74DA38F20BEA,1,2.0,1.0,24.866,121.028,9.0,4068.0,100.0,1.0,0.0,1.0,2.0,0.0,78.0,21.62,1544211529.0,19:38:49,2018-12-07T19:38:49Z,1.0.7,3
1575,新竹縣縣立竹中國小,AirBox,2018-12-07,74DA38F20BEC,1,2.0,1.0,24.78,121.029,9.0,8851.0,100.0,1.0,0.0,3.0,3.0,3.0,61.0,26.25,1544211983.0,19:46:23,2018-12-07T19:46:23Z,1.0.7,3
1576,雲林縣立同安國小,AirBox,2018-12-07,74DA38C7D242,1,2.0,1.0,23.711,120.265,9.0,21.0,100.0,1.0,0.0,11.0,13.0,8.0,100.0,24.37,1544211835.0,19:43:55,2018-12-07T19:43:55Z,0.35.2,3
1577,74DA38F20DE8,AirBox,2018-12-07,74DA38F20DE8,1,2.0,1.0,22.9,120.553,9.0,94.0,100.0,1.0,0.0,24.0,24.0,17.0,76.0,24.75,1544210853.0,19:27:33,2018-12-07T19:27:33Z,1.0.7,3
1578,屏東縣縣立內獅國小,AirBox,2018-12-07,74DA38F20AFA,1,2.0,1.0,22.304,120.643,9.0,1029.0,100.0,1.0,0.0,32.0,40.0,19.0,74.0,27.0,1544212710.0,19:58:30,2018-12-07T19:58:30Z,1.0.7,3
1579,74DA38F2081A,AirBox,2018-12-07,74DA38F2081A,1,2.0,1.0,24.864,121.821,9.0,198.0,100.0,1.0,0.0,0.0,1.0,0.0,81.0,22.37,1544212111.0,19:48:31,2018-12-07T19:48:31Z,1.0.7,3
1580,74DA38C7D028,AirBox,2018-12-07,74DA38C7D028,1,2.0,1.0,24.959,121.215,9.0,177.0,100.0,1.0,0.0,1.0,2.0,1.0,95.0,23.0,1544211428.0,19:37:08,2018-12-07T19:37:08Z,0.35.2,3
1581,74DA38C7D020,AirBox,2018-12-07,74DA38C7D020,1,2.0,1.0,25.016,121.173,9.0,911.0,100.0,1.0,0.0,1.0,2.0,0.0,100.0,20.75,1544211599.0,19:39:59,2018-12-07T19:39:59Z,0.35.2,3
1582,屏東縣縣立滿州國小,AirBox,2018-12-07,74DA38F211B4,1,2.0,1.0,22.02,120.838,9.0,613.0,100.0,1.0,0.0,1.0,2.0,0.0,94.0,26.0,1544211746.0,19:42:26,2018-12-07T19:42:26Z,1.0.7,3
1583,雲林縣立山峰華德福實小,AirBox,2018-12-07,74DA38C7CF1E,1,2.0,1.0,23.63,120.615,9.0,732.0,100.0,1.0,0.0,10.0,11.0,8.0,95.0,24.5,1544209225.0,19:00:25,2018-12-07T19:00:25Z,0.35.2,3
1584,雲林縣立水碓國小,AirBox,2018-12-07,74DA38C7CF1C,1,2.0,1.0,23.662,120.564,9.0,5313.0,100.0,1.0,0.0,6.0,6.0,5.0,59.0,29.12,1544211924.0,19:45:24,2018-12-07T19:45:24Z,0.35.2,3
1585,雲林縣立重興國小,AirBox,2018-12-07,74DA38C7CF1A,1,2.0,1.0,23.764,120.579,9.0,116.0,100.0,1.0,0.0,14.0,15.0,11.0,86.0,23.37,1544210695.0,19:24:55,2018-12-07T19:24:55Z,0.35.2,3
1586,74DA38EBF740,AirBox,2018-12-07,74DA38EBF740,1,2.0,1.0,23.012,120.229,9.0,115.0,100.0,1.0,0.0,20.0,21.0,13.0,69.0,23.62,1544209961.0,19:12:41,2018-12-07T19:12:41Z,1.0.7,3
1587,74DA38EBF746,AirBox,2018-12-07,74DA38EBF746,1,2.0,1.0,23.979,120.469,9.0,4143.0,100.0,1.0,0.0,9.0,9.0,6.0,78.0,20.5,1544210710.0,19:25:10,2018-12-07T19:25:10Z,1.0.7,3
1588,嘉義縣南新國民小學,AirBox,2018-12-07,74DA38C7CF16,1,2.0,1.0,23.497,120.383,9.0,3924.0,100.0,1.0,0.0,12.0,12.0,10.0,100.0,22.0,1544212587.0,19:56:27,2018-12-07T19:56:27Z,0.35.2,3
1589,雲林縣立華南國小,AirBox,2018-12-07,74DA38C7CF12,1,2.0,1.0,23.596,120.574,9.0,1306.0,100.0,1.0,0.0,2.0,2.0,2.0,86.0,22.5,1544211050.0,19:30:50,2018-12-07T19:30:50Z,0.35.2,3
1590,74DA38C7CF10,AirBox,2018-12-07,74DA38C7CF10,1,2.0,1.0,24.006,120.456,9.0,11724.0,100.0,1.0,0.0,5.0,6.0,4.0,68.0,24.5,1544212542.0,19:55:42,2018-12-07T19:55:42Z,0.35.2,3
1591,74DA38EBF74A,AirBox,2018-12-07,74DA38EBF74A,1,2.0,1.0,24.706,120.912,9.0,569.0,100.0,1.0,0.0,0.0,0.0,0.0,58.0,25.75,1544212601.0,19:56:41,2018-12-07T19:56:41Z,1.0.7,3
1592,74DA38EBF74C,AirBox,2018-12-07,74DA38EBF74C,1,2.0,1.0,24.706,120.912,9.0,566.0,100.0,1.0,0.0,1.0,1.0,0.0,59.0,26.25,1544211168.0,19:32:48,2018-12-07T19:32:48Z,1.0.7,3
1593,74DA38EBF74E,AirBox,2018-12-07,74DA38EBF74E,1,2.0,1.0,24.135,120.634,9.0,95.0,100.0,1.0,0.0,6.0,6.0,5.0,79.0,21.12,1544212707.0,19:58:27,2018-12-07T19:58:27Z,1.0.7,3
1594,雲林縣立成功國小,AirBox,2018-12-07,74DA38C7CF18,1,2.0,1.0,23.756,120.64,9.0,2511.0,100.0,1.0,0.0,11.0,12.0,8.0,94.0,24.25,1544210903.0,19:28:23,2018-12-07T19:28:23Z,0.35.2,3
1595,74DA38C7D02A,AirBox,2018-12-07,74DA38C7D02A,1,2.0,1.0,24.994,121.201,9.0,379.0,100.0,1.0,0.0,1.0,1.0,0.0,100.0,20.5,1544211051.0,19:30:51,2018-12-07T19:30:51Z,0.35.2,3
1596,74DA38C7D02C,AirBox,2018-12-07,74DA38C7D02C,1,2.0,1.0,24.936,121.246,9.0,2278.0,100.0,1.0,0.0,1.0,2.0,1.0,87.0,22.25,1544211409.0,19:36:49,2018-12-07T19:36:49Z,0.35.2,3
1597,74DA38EBF63E,AirBox,2018-12-07,74DA38EBF63E,1,2.0,1.0,23.941,120.656,9.0,4394.0,100.0,1.0,0.0,5.0,6.0,4.0,55.0,28.12,1544210344.0,19:19:04,2018-12-07T19:19:04Z,1.0.7,3
1598,74DA38F20810,AirBox,2018-12-07,74DA38F20810,1,2.0,1.0,22.976,120.544,9.0,2427.0,100.0,1.0,0.0,29.0,32.0,19.0,70.0,24.25,1544212724.0,19:58:44,2018-12-07T19:58:44Z,1.0.7,3
1599,74DA38EBF63A,AirBox,2018-12-07,74DA38EBF63A,1,2.0,1.0,24.826,121.028,9.0,4393.0,100.0,1.0,0.0,1.0,1.0,0.0,69.0,22.62,1544212501.0,19:55:01,2018-12-07T19:55:01Z,1.0.7,3
1600,74DA38C7D118,AirBox,2018-12-07,74DA38C7D118,1,2.0,1.0,24.945,121.226,9.0,377.0,100.0,1.0,0.0,1.0,1.0,0.0,91.0,20.25,1544210094.0,19:14:54,2018-12-07T19:14:54Z,0.35.2,3
1601,74DA38AF48AC,AirBox,2018-12-07,74DA38AF48AC,1,2.0,1.0,22.541,120.406,9.0,349.0,100.0,1.0,0.0,19.0,22.0,17.0,60.0,31.25,1544211857.0,19:44:17,2018-12-07T19:44:17Z,0.35.2,3
1602,74DA38EBF968,AirBox,2018-12-07,74DA38EBF968,1,2.0,1.0,24.118,120.676,9.0,362.0,100.0,1.0,0.0,3.0,3.0,3.0,69.0,25.75,1544211946.0,19:45:46,2018-12-07T19:45:46Z,1.0.7,3
1603,74DA38EBF966,AirBox,2018-12-07,74DA38EBF966,1,2.0,1.0,24.975,121.538,9.0,2884.0,100.0,1.0,0.0,0.0,0.0,0.0,63.0,26.75,1544212030.0,19:47:10,2018-12-07T19:47:10Z,1.0.7,3
1604,taichung41,AirBox,2018-12-07,74DA3895C39A,1,2.0,1.0,24.145,120.725,9.0,1.0,100.0,1.0,0.0,5.0,6.0,1.0,91.0,23.87,1544209692.0,19:08:12,2018-12-07T19:08:12Z,0.35.0,3
1605,74DA3895C39E,AirBox,2018-12-07,74DA3895C39E,1,2.0,1.0,23.046,120.217,9.0,239.0,100.0,1.0,0.0,4.0,6.0,3.0,65.0,31.75,1544211332.0,19:35:32,2018-12-07T19:35:32Z,0.35.2,3
1606,74DA388FF3A4,AirBox,2018-12-07,74DA388FF3A4,1,2.0,1.0,25.015,121.542,9.0,14891.0,100.0,1.0,0.0,0.0,0.0,0.0,60.0,27.62,1544211965.0,19:46:05,2018-12-07T19:46:05Z,0.34.8,3
1607,宜蘭縣縣立南屏國小,AirBox,2018-12-07,74DA38F208D2,1,2.0,1.0,24.801,121.814,9.0,1229.0,100.0,1.0,0.0,0.0,0.0,0.0,85.0,21.75,1544212602.0,19:56:42,2018-12-07T19:56:42Z,1.0.7,3
1608,宜蘭縣縣立士敏國小,AirBox,2018-12-07,74DA38F208D4,1,2.0,1.0,24.592,121.853,9.0,415.0,100.0,1.0,0.0,0.0,0.0,0.0,88.0,21.0,1544212382.0,19:53:02,2018-12-07T19:53:02Z,1.0.7,3
1609,宜蘭縣縣立育才國小,AirBox,2018-12-07,74DA38F208DA,1,2.0,1.0,24.733,121.737,9.0,810.0,100.0,1.0,0.0,0.0,0.0,0.0,80.0,22.62,1544212503.0,19:55:03,2018-12-07T19:55:03Z,1.0.7,3
1610,74DA38C7CE8E,AirBox,2018-12-07,74DA38C7CE8E,1,2.0,1.0,22.75,120.365,9.0,4193.0,100.0,1.0,0.0,11.0,13.0,9.0,64.0,31.12,1544211903.0,19:45:03,2018-12-07T19:45:03Z,1.0.7,3
1611,taichung46,AirBox,2018-12-07,74DA3895C392,1,2.0,1.0,24.186,120.698,9.0,355.0,100.0,1.0,0.0,2.0,2.0,2.0,63.0,27.12,1544212624.0,19:57:04,2018-12-07T19:57:04Z,0.35.0,3
1612,taichung34,AirBox,2018-12-07,74DA3895C396,1,2.0,1.0,24.266,120.566,9.0,20561.0,100.0,1.0,0.0,4.0,4.0,2.0,100.0,23.25,1544211921.0,19:45:21,2018-12-07T19:45:21Z,0.35.0,3
1613,taichung08,AirBox,2018-12-07,74DA3895C394,1,2.0,1.0,24.302,120.72,9.0,144.0,100.0,1.0,0.0,4.0,5.0,2.0,100.0,21.12,1544212359.0,19:52:39,2018-12-07T19:52:39Z,0.35.0,3
1614,74DA388FF3AE,AirBox,2018-12-07,74DA388FF3AE,1,2.0,1.0,25.017,121.54,9.0,2834.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,21.87,1544212738.0,19:58:58,2018-12-07T19:58:58Z,0.34.8,3
1615,74DA38AF48A6,AirBox,2018-12-07,74DA38AF48A6,1,2.0,1.0,24.983,121.256,9.0,61.0,100.0,1.0,0.0,0.0,1.0,0.0,68.0,27.37,1544210357.0,19:19:17,2018-12-07T19:19:17Z,0.35.2,3
1616,74DA38AF48A4,AirBox,2018-12-07,74DA38AF48A4,1,2.0,1.0,23.792,120.465,9.0,611.0,100.0,1.0,0.0,4.0,6.0,3.0,82.0,26.62,1544212161.0,19:49:21,2018-12-07T19:49:21Z,0.35.2,3
1617,苗栗縣縣立僑樂國小,AirBox,2018-12-07,74DA38F20A82,1,2.0,1.0,24.603,120.886,9.0,191.0,100.0,1.0,0.0,3.0,4.0,3.0,77.0,21.0,1544211303.0,19:35:03,2018-12-07T19:35:03Z,1.0.7,3
1618,74DA38AF48A0,AirBox,2018-12-07,74DA38AF48A0,1,2.0,1.0,24.353,120.745,9.0,12379.0,100.0,1.0,0.0,3.0,3.0,3.0,100.0,21.0,1544212377.0,19:52:57,2018-12-07T19:52:57Z,0.35.2,3
1619,74DA38B050F4,AirBox,2018-12-07,74DA38B050F4,1,2.0,1.0,24.941,121.37,9.0,1384.0,100.0,1.0,0.0,0.0,0.0,0.0,78.0,23.12,1544212763.0,19:59:23,2018-12-07T19:59:23Z,0.35.2,3
1620,74DA38E69B62,AirBox,2018-12-07,74DA38E69B62,1,2.0,1.0,23.029,120.222,9.0,140.0,100.0,1.0,0.0,16.0,16.0,11.0,68.0,24.25,1544210608.0,19:23:28,2018-12-07T19:23:28Z,0.35.2,3
1621,74DA38E69B64,AirBox,2018-12-07,74DA38E69B64,1,2.0,1.0,24.136,120.689,9.0,38.0,100.0,1.0,0.0,2.0,2.0,2.0,51.0,30.37,1544211756.0,19:42:36,2018-12-07T19:42:36Z,1.0.7,3
1622,74DA38C7CF9C,AirBox,2018-12-07,74DA38C7CF9C,1,2.0,1.0,25.118,121.515,9.0,3823.0,100.0,1.0,0.0,0.0,0.0,0.0,98.0,23.62,1544211827.0,19:43:47,2018-12-07T19:43:47Z,0.35.2,3
1623,台東縣縣立馬蘭國小,AirBox,2018-12-07,74DA38F2105A,1,2.0,1.0,22.765,121.135,9.0,114.0,100.0,1.0,0.0,0.0,0.0,0.0,67.0,25.12,1544211509.0,19:38:29,2018-12-07T19:38:29Z,1.0.7,3
1624,74DA38E2B6FC,AirBox,2018-12-07,74DA38E2B6FC,1,2.0,1.0,23.474,120.452,9.0,11786.0,100.0,1.0,0.0,18.0,18.0,14.0,74.0,23.62,1544212223.0,19:50:23,2018-12-07T19:50:23Z,0.35.2,3
1625,74DA38E2B6FA,AirBox,2018-12-07,74DA38E2B6FA,1,2.0,1.0,23.013,120.219,9.0,9355.0,100.0,1.0,0.0,15.0,16.0,10.0,80.0,24.37,1544210679.0,19:24:39,2018-12-07T19:24:39Z,0.35.2,3
1626,74DA388FF430,AirBox,2018-12-07,74DA388FF430,1,2.0,1.0,25.017,121.538,9.0,3109.0,100.0,1.0,0.0,0.0,0.0,0.0,65.0,26.87,1544211652.0,19:40:52,2018-12-07T19:40:52Z,0.34.8,3
1627,嘉義市立林森國小,AirBox,2018-12-07,74DA38C7CEA4,1,2.0,1.0,23.489,120.466,9.0,2228.0,100.0,1.0,0.0,5.0,5.0,4.0,84.0,24.25,1544212186.0,19:49:46,2018-12-07T19:49:46Z,0.35.2,3
1628,嘉義市立蘭潭國小,AirBox,2018-12-07,74DA38C7CEA6,1,2.0,1.0,23.474,120.47,9.0,10454.0,100.0,1.0,0.0,7.0,7.0,6.0,60.0,29.25,1544210675.0,19:24:35,2018-12-07T19:24:35Z,0.35.2,3
1629,74DA3895C260,AirBox,2018-12-07,74DA3895C260,1,2.0,1.0,25.142,121.57,9.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,76.0,23.0,1544211802.0,19:43:22,2018-12-07T19:43:22Z,0.35.2,3
1630,AirBox-LASS-38,AirBox,2018-12-07,74DA388FF65A,1,2.0,1.0,23.495,120.455,9.0,339.0,100.0,1.0,0.0,9.0,0.0,0.0,65.0,29.0,1544212203.0,19:50:03,2018-12-07T19:50:03Z,0.34.8,3
1631,74DA38F20D7A,AirBox,2018-12-07,74DA38F20D7A,1,2.0,1.0,22.62,120.346,9.0,2688.0,100.0,1.0,0.0,30.0,33.0,19.0,66.0,25.87,1544211504.0,19:38:24,2018-12-07T19:38:24Z,1.0.7,3
1632,74DA38F20D7C,AirBox,2018-12-07,74DA38F20D7C,1,2.0,1.0,22.598,120.328,9.0,56.0,100.0,1.0,0.0,10.0,11.0,7.0,53.0,31.0,1544212677.0,19:57:57,2018-12-07T19:57:57Z,1.0.7,3
1633,雲林縣立東和國小,AirBox,2018-12-07,74DA38B053EA,1,2.0,1.0,25.062,121.451,9.0,3821.0,100.0,1.0,0.0,5.0,6.0,4.0,71.0,28.87,1544211292.0,19:34:52,2018-12-07T19:34:52Z,0.35.2,3
1634,苗栗縣縣立建國國小,AirBox,2018-12-07,74DA38F20B66,1,2.0,1.0,24.695,120.912,9.0,274.0,100.0,1.0,0.0,2.0,2.0,1.0,68.0,23.87,1544209929.0,19:12:09,2018-12-07T19:12:09Z,1.0.7,3
1635,雲林縣立棋山國小,AirBox,2018-12-07,74DA38B053EE,1,2.0,1.0,23.686,120.603,9.0,5466.0,100.0,1.0,0.0,10.0,11.0,8.0,100.0,24.5,1544212150.0,19:49:10,2018-12-07T19:49:10Z,0.35.2,3
1636,74DA38E2B84C,AirBox,2018-12-07,74DA38E2B84C,1,2.0,1.0,24.147,120.671,9.0,10829.0,100.0,1.0,0.0,4.0,5.0,4.0,67.0,25.0,1544211036.0,19:30:36,2018-12-07T19:30:36Z,0.35.2,3
1637,74DA38E69D66,AirBox,2018-12-07,74DA38E69D66,1,2.0,1.0,24.82,121.027,9.0,191.0,100.0,1.0,0.0,2.0,2.0,1.0,57.0,28.62,1544211479.0,19:37:59,2018-12-07T19:37:59Z,0.35.2,3
1638,74DA38E69D60,AirBox,2018-12-07,74DA38E69D60,1,2.0,1.0,22.982,120.247,9.0,235.0,100.0,1.0,0.0,8.0,8.0,6.0,52.0,31.37,1544212711.0,19:58:31,2018-12-07T19:58:31Z,0.35.2,3
1639,74DA38E2B84E,AirBox,2018-12-07,74DA38E2B84E,1,2.0,1.0,24.986,121.321,9.0,2157.0,100.0,1.0,0.0,2.0,2.0,1.0,78.0,22.37,1544212157.0,19:49:17,2018-12-07T19:49:17Z,0.35.2,3
1640,74DA38E79288,AirBox,2018-12-07,74DA38E79288,1,2.0,1.0,37.379,-121.982,9.0,118.0,100.0,1.0,0.0,3.0,3.0,2.0,56.0,18.75,1544212752.0,19:59:12,2018-12-07T19:59:12Z,1.0.7,3
1641,74DA38E69C1C,AirBox,2018-12-07,74DA38E69C1C,1,2.0,1.0,22.983,120.222,9.0,24.0,100.0,1.0,0.0,9.0,9.0,7.0,61.0,28.62,1544210955.0,19:29:15,2018-12-07T19:29:15Z,0.35.2,3
1642,74DA38E69C20,AirBox,2018-12-07,74DA38E69C20,1,2.0,1.0,25.078,121.375,9.0,195.0,100.0,1.0,0.0,0.0,0.0,0.0,97.0,19.37,1544211466.0,19:37:46,2018-12-07T19:37:46Z,0.35.2,3
1643,74DA38E69D6E,AirBox,2018-12-07,74DA38E69D6E,1,2.0,1.0,24.132,120.642,9.0,7447.0,100.0,1.0,0.0,1.0,1.0,1.0,63.0,29.0,1544212296.0,19:51:36,2018-12-07T19:51:36Z,0.35.2,3
1644,74DA38E2B840,AirBox,2018-12-07,74DA38E2B840,1,2.0,1.0,22.617,120.356,9.0,9584.0,100.0,1.0,0.0,25.0,27.0,18.0,83.0,25.37,1544211171.0,19:32:51,2018-12-07T19:32:51Z,1.0.7,3
1645,屏東縣縣立建國國小,AirBox,2018-12-07,74DA38F20CDA,1,2.0,1.0,25.062,121.451,9.0,886.0,100.0,1.0,0.0,24.0,25.0,16.0,58.0,29.62,1544211328.0,19:35:28,2018-12-07T19:35:28Z,1.0.7,3
1646,74DA38E2B846,AirBox,2018-12-07,74DA38E2B846,1,2.0,1.0,23.576,120.444,9.0,837.0,100.0,1.0,0.0,7.0,8.0,5.0,66.0,29.12,1544209624.0,19:07:04,2018-12-07T19:07:04Z,1.0.7,3
